"";"uno";"kd_br";"team";"Player";"idmatch"
"3599";"#15801288";1,0767498976668;"team_twelve";"savyultras90";"#12853162037420557519"
"3600";"#15329906764104115632";1,67755595886267;"team_fifteen";"savyultras90";"#12853162037420557519"
"3601";"#3489770681520637333";1,63019323671498;"team_four";"savyultras90";"#12853162037420557519"
"3602";"#2028491383986141501";1,22398190045249;"team_twenty_four";"savyultras90";"#12853162037420557519"
"3603";"#9460324464712581924";1,37675185490519;"team_thirty_four";"savyultras90";"#12853162037420557519"
"3604";"#9186471448631694028";0,944172960165852;"team_sixteen";"savyultras90";"#12853162037420557519"
"3605";"#16804194983100535301";1,18983402489627;"team_thirty";"savyultras90";"#12853162037420557519"
"3606";"#8444585155902720575";0,222672064777328;"team_thirty_six";"savyultras90";"#12853162037420557519"
"3607";"#16922451200436075922";0,838610827374872;"team_ten";"savyultras90";"#12853162037420557519"
"3608";"#17633386908493351642";1,70632617527568;"team_five";"savyultras90";"#12853162037420557519"
"3609";"#15990960463871335932";1,01964769647696;"team_thirty_nine";"Player 2";"#12865243113011599927"
"3610";"#11512734470490644929";0,524017467248908;"team_thirty_nine";"Player 2";"#12865243113011599927"
"3611";"#4480357886279509717";0,84081014575052;"team_thirty_one";"Player 2";"#12865243113011599927"
"3612";"#1592746911862641018";0,567175572519084;"team_six";"Player 2";"#12865243113011599927"
"3613";"#8254703282330141345";1,1978021978022;"team_twenty_four";"Player 2";"#12865243113011599927"
"3614";"#3831604";0,746164574616457;"team_twelve";"Player 2";"#12865243113011599927"
"3615";"#6409406580953262701";1,34505606523955;"team_twenty_three";"Player 2";"#12865243113011599927"
"3616";"#7824562917635719238";0,783866057838661;"team_fourteen";"Player 2";"#12865243113011599927"
"3617";"#13659349013962806230";1,08808763121862;"team_twenty_seven";"Player 2";"#12865243113011599927"
"3618";"#22567164";1,24716351501669;"team_twenty";"Player 2";"#12865243113011599927"
"3619";"#13739464033224274906";1,51651842439644;"team_thirty_six";"Player 2";"#12865243113011599927"
"3620";"#13698787999314072200";2,01661503801746;"team_nineteen";"Player 2";"#12865243113011599927"
"3621";"#1325504524215507331";2,09566946531153;"team_thirty";"Player 2";"#12865243113011599927"
"3622";"#15317307952788306329";1,29325513196481;"team_fourteen";"Player 2";"#12865243113011599927"
"3623";"#3032038438921080106";0,485136741973841;"team_twenty_nine";"Player 2";"#12865243113011599927"
"3624";"#17422524005955428567";0,950980392156863;"team_thirty_two";"Player 2";"#12865243113011599927"
"3625";"#9930313072802997840";0,736146907216495;"team_twenty";"Player 2";"#12865243113011599927"
"3626";"#12354604888612227573";1,56403269754768;"team_thirty_seven";"Player 2";"#12865243113011599927"
"3627";"#35085584";1,28935086974968;"team_twenty_eight";"Player 2";"#12865243113011599927"
"3628";"#7995525969511960139";0,574793125397836;"team_four";"Player 2";"#12865243113011599927"
"3629";"#12768039256526491134";0,946885953087085;"team_nine";"Player 2";"#12865243113011599927"
"3630";"#5942646481735754771";0,547550432276657;"team_fourteen";"Player 2";"#12865243113011599927"
"3631";"#15011466031585239351";0,88346533053176;"team_thirty_five";"Player 2";"#12865243113011599927"
"3632";"#7106567172724530541";1,00984251968504;"team_four";"Player 2";"#12865243113011599927"
"3633";"#10512665657389377721";1,43278977523138;"team_twelve";"Player 2";"#12865243113011599927"
"3634";"#16375155789930896344";1,17440081591025;"team_six";"Player 2";"#12865243113011599927"
"3635";"#15501772794273702956";0,56209646790733;"team_eighteen";"Player 2";"#12865243113011599927"
"3636";"#4598839583502540520";0,900694846554719;"team_thirty_four";"Player 2";"#12865243113011599927"
"3637";"#12381311846801558281";2,0402223675605;"team_fifteen";"Player 2";"#12865243113011599927"
"3638";"#158256055651059623";1,17284502009826;"team_twenty_nine";"Player 2";"#12865243113011599927"
"3639";"#17597065190623006493";0,87819110138585;"team_twelve";"Player 2";"#12865243113011599927"
"3640";"#4718350178974025946";0,716374269005848;"team_twenty_two";"Player 2";"#12865243113011599927"
"3641";"#8932201568763255890";0,518582046883934;"axis";"Player 2";"#12865243113011599927"
"3642";"#17332554233268119009";0,841935916342673;"team_twenty_nine";"Player 2";"#12865243113011599927"
"3643";"#3722175844437489383";1,49083382613838;"team_four";"Player 2";"#12865243113011599927"
"3644";"#6391312477690952527";1,04992117708881;"team_five";"Player 2";"#12865243113011599927"
"3645";"#4013507683772050499";1,03325554259043;"team_eighteen";"Player 2";"#12865243113011599927"
"3646";"#16276824790039750937";1,18693693693694;"team_ten";"Player 2";"#12865243113011599927"
"3647";"#15776647010479195076";0,611690077027639;"team_three";"Player 2";"#12865243113011599927"
"3648";"#5123142085804833601";0,266666666666667;"team_thirty_five";"Player 2";"#12865243113011599927"
"3649";"#1324029913677910810";1,42351816443595;"team_thirty_six";"Player 2";"#12865243113011599927"
"3650";"#18193036969103111668";1,42992623814542;"team_four";"Player 2";"#12865243113011599927"
"3651";"#3649251149193364414";3,66858457997699;"team_seven";"Player 2";"#12865243113011599927"
"3652";"#11831808540033332668";0,814759873910625;"team_nineteen";"Player 2";"#12865243113011599927"
"3653";"#12102813245622056335";0,70100747481313;"team_twenty_one";"Player 2";"#12865243113011599927"
"3654";"#729257883693487619";0,628967109059435;"team_twenty_seven";"Player 2";"#12865243113011599927"
"3655";"#1712370448139934371";1,15073383577945;"team_twelve";"Player 2";"#12865243113011599927"
"3656";"#11814511159538213075";1,20512820512821;"team_ten";"Player 2";"#12865243113011599927"
"3657";"#10038653338128457579";1,05004859086492;"team_sixteen";"Player 2";"#12865243113011599927"
"3658";"#4705549729944567536";1,05311988357286;"team_three";"Player 2";"#12865243113011599927"
"3659";"#12077222";1,39895263032611;"team_fifteen";"Player 2";"#12865243113011599927"
"3660";"#3812641078906299715";0,904186447993095;"team_thirty_eight";"Player 2";"#12865243113011599927"
"3661";"#11290613036974333516";0,822526636225266;"team_twenty_five";"Player 2";"#12865243113011599927"
"3662";"#7599407450283550062";1,14389067524116;"team_thirty_seven";"Player 2";"#12865243113011599927"
"3663";"#4389757241538239965";1,05063291139241;"team_twenty_six";"Player 2";"#12865243113011599927"
"3664";"#4424829671084194284";1,93184488836663;"team_eighteen";"Player 2";"#12865243113011599927"
"3665";"#14473279698805610047";1,23657817109145;"team_eight";"Player 2";"#12865243113011599927"
"3666";"#1067589670624744885";0,344262295081967;"team_twenty_five";"Player 2";"#12865243113011599927"
"3667";"#7452822978169852786";1,0408404853507;"team_twenty_one";"Player 2";"#12865243113011599927"
"3668";"#1569132704319008016";1,33942766295707;"allies";"Player 2";"#12865243113011599927"
"3669";"#11858788817418824574";1,26035868893012;"team_five";"Player 2";"#12865243113011599927"
"3670";"#7064053";1,00873015873016;"team_six";"Player 2";"#12865243113011599927"
"3671";"#6819854218141651010";0,740881792881207;"team_thirty_one";"Player 2";"#12865243113011599927"
"3672";"#12324246239770244916";0,304347826086957;"team_thirty_nine";"Player 2";"#12865243113011599927"
"3673";"#8565602070808671232";0,950076569678407;"team_thirty_eight";"Player 2";"#12865243113011599927"
"3674";"#12480673492778731754";1,26470588235294;"team_thirty_seven";"Player 2";"#12865243113011599927"
"3675";"#16912016304711467190";0,254196642685851;"team_thirty_four";"Player 2";"#12865243113011599927"
"3676";"#13313295439889032065";1,0519877675841;"team_thirty";"Player 2";"#12865243113011599927"
"3677";"#7019502570370316474";0,986584684181107;"team_ten";"Player 2";"#12865243113011599927"
"3678";"#17203322965865806103";1,4016091954023;"team_thirty_eight";"Player 2";"#12865243113011599927"
"3679";"#16821996212035668941";0,677940623825629;"team_thirty";"Player 2";"#12865243113011599927"
"3680";"#4798347258668544354";0,632098765432099;"team_twenty";"Player 2";"#12865243113011599927"
"3681";"#15599989631913682833";1,55734560797852;"team_twenty_eight";"Player 2";"#12865243113011599927"
"3682";"#18416862560275323824";0,945342205323194;"team_thirty_two";"Player 2";"#12865243113011599927"
"3683";"#5857760935530484605";1,37474679270763;"team_eleven";"Player 2";"#12865243113011599927"
"3684";"#737906676021504295";1,31831100284206;"team_twenty_six";"Player 2";"#12865243113011599927"
"3685";"#6276204989173587765";1,35809086268504;"team_thirty_three";"Player 2";"#12865243113011599927"
"3686";"#11067837813348157317";0,812699190978181;"team_twenty_eight";"Player 2";"#12865243113011599927"
"3687";"#15860825372315731860";1,41291238027669;"team_thirty_four";"Player 2";"#12865243113011599927"
"3688";"#13579819410195164506";0,457831325301205;"team_nineteen";"Player 2";"#12865243113011599927"
"3689";"#6444951554862872443";1,56730769230769;"team_seventeen";"Player 2";"#12865243113011599927"
"3690";"#7627542662438276033";1,08356435643564;"team_twenty_eight";"Player 2";"#12865243113011599927"
"3691";"#4313372521654517994";0,70939125114714;"team_twenty_two";"Player 2";"#12865243113011599927"
"3692";"#630759436103693691";1,26886984904121;"team_eight";"Player 2";"#12865243113011599927"
"3693";"#13259643793377980896";0,776691729323308;"team_eight";"Player 2";"#12865243113011599927"
"3694";"#782736735653934521";1,15903614457831;"team_three";"Player 2";"#12865243113011599927"
"3695";"#3555214336928862796";1,32575909913533;"axis";"Player 2";"#12865243113011599927"
"3696";"#2319538370291841843";0,753498871331828;"team_thirty_four";"Player 2";"#12865243113011599927"
"3697";"#2344486093002898223";0,869584635998213;"team_thirty_eight";"Player 2";"#12865243113011599927"
"3698";"#947903554028024231";2,7042818911686;"team_seven";"Player 2";"#12865243113011599927"
"3699";"#16347710966870084388";0,78448275862069;"team_seventeen";"Player 2";"#12865243113011599927"
"3700";"#14709528235061606771";0,511178861788618;"team_thirty_seven";"Player 2";"#12865243113011599927"
"3701";"#13434424936908257026";1,77106411547499;"team_fourteen";"Player 2";"#12865243113011599927"
